tweet,date,city,user_location,place,coordinates,id,link
"La alcaldesa Claudia López llegó a Fontibón para acompañar al primer grupo de la #TropaSocial, que empezó su labor de identificación de hogares pobres, vulnerables y pobreza oculta con el fin de conocer sus necesidades y ofrecer toda la oferta de servicios sociales del Distrito. https://t.co/NjcQFOSEDK",2020-11-11 16:46:46,Bogota,"Bogotá, Colombia",,,1326567054833573889,https://twitter.com/i/web/status/1326567054833573889
"Resumen de la gestión de Claudia López en 11 meses:

“PRIMERO LOS MEDIOS!!!”

#RevocatoriaClaudiaLopez https://t.co/fa4DdJgnO3",2020-11-11 16:16:57,Bogota,Bogotá Colombia,,,1326559550812598276,https://twitter.com/i/web/status/1326559550812598276
@Valderrama__ y Juanita Goebertus va a ser Claudia López.,2020-11-11 16:09:55,Bogota,Manizales.,,,1326557780229165057,https://twitter.com/i/web/status/1326557780229165057
"Claudia López no tiene escrúpulos porque pisotea derechos de niños, no tiene moral porque impone un lesbianismo descarado y vulgar, y no tiene raciocinio porque ama defender hampones y matones.
A bonita ladilla toca decirle alcaldesa🤮😠",2020-11-11 15:40:05,Bogota,"Armenia, Colombia",,,1326550271388909570,https://twitter.com/i/web/status/1326550271388909570
Claudia López aguantándose la xenofobia. https://t.co/eZOakf9RJC https://t.co/k0r4EzceSk,2020-11-11 15:37:32,Bogota,"Bogotá, Colombia",,,1326549628196511746,https://twitter.com/i/web/status/1326549628196511746
@ClaudiaLopez Biografía de Claudia Lopez.,2020-11-11 15:16:31,Bogota,Bogotá ,,,1326544341112774659,https://twitter.com/i/web/status/1326544341112774659
"#LasRevocatoriasSon para quedar por siempre que Claudia López demolió en plena pandemia el Hospital San Juan de Dios para colocar una subestación eléctrica del metro elevado, pasará a la historia #RevocatoriaClaudiaLopez ni siquiera lo hace China que movió una Clínica no tumbó... https://t.co/LaIAA9x2nV",2020-11-11 15:10:21,Bogota,"Bogotá, Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326542789715193859,https://twitter.com/i/web/status/1326542789715193859
@CaracolRadio Y la alcaldesa claudia López y su secretario de movilidad Nicolás y secretaria de tránsito que opinan que van a hacer al respecto definitivamente son cómplices de la ilegalidad,2020-11-11 15:06:45,Bogota,BOGOTA,,,1326541881832976385,https://twitter.com/i/web/status/1326541881832976385
"@ELTIEMPO Y la alcaldesa claudia López y su secretario de movilidad Nicolás y secretaria de tránsito que expresan frente a la ilegalidad por doquier y por la muerte de esta madre, ummm hablen",2020-11-11 14:59:36,Bogota,BOGOTA,,,1326540082191298561,https://twitter.com/i/web/status/1326540082191298561
"Si a Claudia López y a su Concejo Generador de aplausos y populismo, de verdad el importe del cambio climático, que comience por devolver todos los buses a gas que producen más efecto invernadero que la carne que consumen unos pocos privilegiados en Bogotá https://t.co/rCVxHJwPWM",2020-11-11 14:43:47,Bogota,"Bogotá, Colombia",,,1326536105215184897,https://twitter.com/i/web/status/1326536105215184897
"@petrogustavo Ojalá empiecen a llamarle la atención a los tuiteros autoproclamados ""militantes de la ch"" que en sus apreciaciones a Claudia López no la bajan de ""perra arepera"".",2020-11-11 14:21:25,Bogota,"Bogotá, Colombia",,,1326530473661763591,https://twitter.com/i/web/status/1326530473661763591
"Si de los últimos alcaldes uno debería ser revocado por incumplir sus propuestas y engañar a sus electores, es Claudia López. 

Peñalosa y Petro al menos respetaron a sus electores y gobernaron de acuerdo a sus promesas. https://t.co/M12HuXkdmk",2020-11-11 14:11:13,Bogota,Bogotá,,,1326527906680541186,https://twitter.com/i/web/status/1326527906680541186
"Bogotá con los índices mas altos de toda su historia en inseguridad, robos de celulares, robos de bicicletas, asesinatos, trafico al por menor de estupefacientes.
Pero la TetraHijueputa de Claudia Lopez dice que no pasa nada y disminuyó a la fuerza publica y ató a la Policía.",2020-11-11 13:43:29,Bogota,"BOGOTA, COLOMBIA",,,1326520928507990019,https://twitter.com/i/web/status/1326520928507990019
Lánguido final para la Semana de Felipe López https://t.co/VIh4WGEyN1,2020-11-11 13:28:23,Bogota,"Bogotá, Colombia",,,1326517126203658241,https://twitter.com/i/web/status/1326517126203658241
@NoticiasRCN Y ya identificaron a los primates q votaron por Claudia Lopez ??,2020-11-11 13:26:26,Bogota,"Cajicá, Colombia",,,1326516637219090437,https://twitter.com/i/web/status/1326516637219090437
"#lasrevocatoriasson importantes para la democracia, pero el señor que lidera la revocatoria de Claudia López que acabo de escuchar es más que vergonzante, no tiene idea dónde está parado, no sabe porque la quiere revocar, no mostró una prueba de nada de lo que dijo. Un mandadero.",2020-11-11 13:19:33,Bogota,"Chía, Colombia",,,1326514906385051650,https://twitter.com/i/web/status/1326514906385051650
"@ArgiroCasta58 Argiro, buenos días.
Así es. La irresponsabilidad, es la máxima característica de CLAUDIA ""MALÉFICA"" LÓPEZ, ALCALDE DE ""CIUDAD CAÓTICA"".
Si la ""Ballena"" se embaraza, como dices, culpará a Duque o a Uribe.",2020-11-11 13:16:49,Bogota,Bogotá.,,,1326514217919385601,https://twitter.com/i/web/status/1326514217919385601
"Hay una tercera posibilidad.

https://t.co/llp9wyQEOj https://t.co/hWRiEEcM2s https://t.co/peqCBFWZOI",2020-11-11 13:01:33,Bogota,Santa Fe de Bogotá,,,1326510373470679043,https://twitter.com/i/web/status/1326510373470679043
"Creo que es momento de entender que claudia López es más de lo mismo, todos son la misma mierda",2020-11-11 12:57:12,Bogota,Bogotá Colombia,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326509279780737028,https://twitter.com/i/web/status/1326509279780737028
"@yolallamo3 ¡¡¡ EL DIA DEL CUMPLEÑOS DE LA ""MUÑECA"", SERÁ SEÑALADO, EN EL CALENDARIO, COMO EL ""DIA DE LA BALLENA"", EN CIUDAD CAÓTICA"" POR PARTE DE CLAUDIA ""MALÉFICA"" LÓPEZ !!!",2020-11-11 12:42:20,Bogota,Bogotá.,,,1326505537253601280,https://twitter.com/i/web/status/1326505537253601280
"@chuchoagudelo1 ¡¡¡ EL DIA DEL CUMPLEÑOS DE LA ""MUÑECA"", SERÁ SEÑALADO, EN EL CALENDARIO, COMO EL ""DIA DE LA BALLENA"", EN CIUDAD CAÓTICA"" POR PARTE DE CLAUDIA ""MALÉFICA"" LÓPEZ !!!",2020-11-11 12:35:50,Bogota,Bogotá.,,,1326503901982560258,https://twitter.com/i/web/status/1326503901982560258
Claudia López https://t.co/3DJV3YBQ8h,2020-11-11 12:04:17,Bogota,Bogota ,,,1326495963280707586,https://twitter.com/i/web/status/1326495963280707586
"Claudia Lopez la inseguridad de Bogota no nos esta dejando transitar tranquilos. 

La capital esta muy insegura, no se ve ni un solo policía en las calles.

@ClaudiaLopez",2020-11-11 11:27:27,Bogota,"La Calera, Colombia",,,1326486695219441664,https://twitter.com/i/web/status/1326486695219441664
"Otro ""logro"" de la alcaldía de Claudia López #RevocatoriaYa #RevocatoriaClaudiaLopez 
https://t.co/qtNXjSViNa",2020-11-11 11:17:26,Bogota,Bogotá,,,1326484173880782853,https://twitter.com/i/web/status/1326484173880782853
"@silvioravel @jflafaurie Pasó, llamó así a Claudia López. @jflafaurie #LafaurieHijodePuta",2020-11-11 11:07:41,Bogota,"Bogotá, Colombia",,,1326481721399922688,https://twitter.com/i/web/status/1326481721399922688
"Esta tan mal la revista semana,  que Álvaro Uribe , Iván Duque, martuchis, Sergio Fajardo, fico Gutiérrez, los Char y Claudia López anunciaron que cancelaron su suscripción ...para no quedar untados en la próxima campaña de la mafia .",2020-11-11 11:06:44,Bogota,Bogotá - Colombia,,,1326481478998519808,https://twitter.com/i/web/status/1326481478998519808
Esta señora por llevarle la idea a la alcaldesa Claudia nayibe López es capaz de faltar al respeto así sea por un medio de comunicación con.o será en la casa https://t.co/rUgbvFIvNR,2020-11-11 10:09:14,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326467010029625344,https://twitter.com/i/web/status/1326467010029625344
"Bogotá Lea aquí la solicitud que hizo la @AsambleaVE a @ClaudiaLopez

https://t.co/1HQDf056Ol https://t.co/qexI9Kl1bo",2020-11-11 06:00:00,Bogota,Bogotá,,,1326404290487881728,https://twitter.com/i/web/status/1326404290487881728
@damianextasis @flaca65 Me imagino.. Claudia López cambió el día sin carne por el día sin huevo?😔,2020-11-11 04:13:52,Bogota,bogota,,,1326377578823884801,https://twitter.com/i/web/status/1326377578823884801
@NoticiasCaracol Para la guasona 🤡📢 Claudia López el problema de seguridad es solo “percepción”,2020-11-11 03:52:49,Bogota,Bogotá ,,,1326372283414360067,https://twitter.com/i/web/status/1326372283414360067
Claudia López culpa a bandas de reclutar inmigrantes venezolanos para robar en TransMilenio https://t.co/D51tRnpxwM,2020-11-11 03:44:24,Bogota,Bogotá,,,1326370163415977984,https://twitter.com/i/web/status/1326370163415977984
"@alejaramiirez20 @elespectador Pues en mi opinión, su opinión es simplista, por literal. No conecta semánticamente lenguaje, política y contexto. Creo no ser la única que tiene comprensión lectora que abarca las entrelíneas de un discurso.
https://t.co/IAjBGhxind",2020-11-11 03:19:22,Bogota,Bogotá,,,1326363865299513344,https://twitter.com/i/web/status/1326363865299513344
@RevistaSemana VENEZOLANOS DESCARADOS APOYAMOS A CLAUDIA LOPEZ ESTOS EXTRANJEROS CHAMOS SON BASURA,2020-11-11 02:57:58,Bogota,"La Calera, Colombia",,,1326358479842533378,https://twitter.com/i/web/status/1326358479842533378
"Dia de lluvia en Bogotá, trancones, inundaciones, inseguridad, semaforos dañados, no hay policías en las calles con lo necesario para defender a la ciudadania y todo mal...
Pero la hijueputa de Claudia Lopez solo piensa en volvernos vegetarianos y mostrarnos como hace yoga.",2020-11-11 01:36:17,Bogota,"BOGOTA, COLOMBIA",,,1326337920685531138,https://twitter.com/i/web/status/1326337920685531138
"Yo honestamente lo veo problemas a lo que dijo claudia Lopez, osea si alguien viene a trabajar pues bienvenidos, pero si vienen a robar pues deportados y ya. Yo me considero alguien venezolano y apoyo eso.",2020-11-11 00:57:44,Bogota,"Bogotá, Colombia",,,1326328221512716292,https://twitter.com/i/web/status/1326328221512716292
Día sin claudia lopez https://t.co/KJT0gg31vx,2020-11-11 00:37:27,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326323118454018050,https://twitter.com/i/web/status/1326323118454018050
@HaroldMontoya1 @plataskar @NoticiasCaracol @emerald_gadel @edalavar @EdwinSanchez_18 @guxtg Que yo sepa biden no ha sido condenado por pedofilia menos Claudia López ni petro,2020-11-11 00:32:30,Bogota,Villavicencio,,,1326321872233967618,https://twitter.com/i/web/status/1326321872233967618
@Sandra66455700 @jflafaurie @MariaFdaCabal Al igual la vieja arepera de la mujer sentimental de claudia lópez.,2020-11-11 00:20:05,Bogota,Bogotá Colombia ,,,1326318746458271744,https://twitter.com/i/web/status/1326318746458271744
"Bogotá Lea aquí la solicitud que hizo la @AsambleaVE a @ClaudiaLopez

https://t.co/1HQDf056Ol https://t.co/kb8Rcoj4xv",2020-11-11 00:10:00,Bogota,Bogotá,,,1326316207474008065,https://twitter.com/i/web/status/1326316207474008065
"@CaracolRadio Que Claudia López llame a su mamá a vigilar,  porque atacó a la policía porque supuestamente no le sirven.",2020-11-11 00:07:05,Bogota,"Manizales, Colombia",,,1326315474423062530,https://twitter.com/i/web/status/1326315474423062530
@ELTIEMPO Me parece lo mejor que a echo la Alcaldesa Claudia López.,2020-11-11 00:01:04,Bogota,Bogota Colombia.,,,1326313959054581763,https://twitter.com/i/web/status/1326313959054581763
Claudia López señala de 'histórica' la victoria de Biden https://t.co/V7VkYq65WT https://t.co/sMFBXbGTcR,2020-11-10 23:52:32,Bogota,Bogotá - Colombia,,,1326311813177249793,https://twitter.com/i/web/status/1326311813177249793
"La Asamblea Nacional (AN, Parlamento) de Venezuela pidió a la alcaldesa de Bogotá, Claudia López, que se retracte de una declaración que hizo el pasado 29 de octubre y que consideran ""xenófoba"".
https://t.co/0EcZ1hmX9I",2020-11-10 23:00:01,Bogota,Ibague - Colombia,,,1326298595348385801,https://twitter.com/i/web/status/1326298595348385801
"La alcaldesa Claudia López y la Colombia Humana nos plantean el dia sin carne.
Es para que nos vayamos acostumbrando a la semana sin carne y el año sin carne del progresismo.",2020-11-10 22:58:41,Bogota,Bogotá,,,1326298261850890240,https://twitter.com/i/web/status/1326298261850890240
Alcaldesa Claudia nayibe López inepta ególatra gritona con maestría para idolatrarse y creerse dueña de la verdad https://t.co/U5ffGvZbPu,2020-11-10 22:39:54,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326293534278881281,https://twitter.com/i/web/status/1326293534278881281
"Parlamento venezolano pide a Claudia López retirar palabras «xenófobas»
https://t.co/3kxPU8dNmo https://t.co/pWxZnNNi7F",2020-11-10 22:30:00,Bogota,"IBAGUÉ,TOLIMA",,,1326291041356574720,https://twitter.com/i/web/status/1326291041356574720
Bogotá hoy convertida en paraíso de ladrones y asesinos. Nos están robando en las calles y asesinando en Transmilenio. ¿Y Claudia López? Tiene otras prioridades. https://t.co/J5tIHRd9ZE,2020-11-10 22:14:57,Bogota,Bogotá / Colombia,,,1326287253228892161,https://twitter.com/i/web/status/1326287253228892161
#ParesInforma l Asamblea de Venezuela pide a Claudia López retractarse - Fundación Paz y Reconciliación https://t.co/QxxF5DBtUR,2020-11-10 22:02:00,Bogota,"Bogotá, Colombia",,,1326283998201581568,https://twitter.com/i/web/status/1326283998201581568
"@HELIODOPTERO Es necesario que cuando suceda, tanto Enrique Peñalosa y Claudia López respondan ante la justicia.",2020-11-10 21:58:01,Bogota,Bogotá,,,1326282992386531331,https://twitter.com/i/web/status/1326282992386531331
